transaction_id,account_id,customer_id,timestamp_utc,direction,amount,currency,counterparty_id,counterparty_country,rail,status,device_id
T000821,A0024,C0024,2025-11-09T19:00:00+00:00,inbound,514.23,USD,CP0053,US,p2p,settled,D0037
T001616,A0048,C0048,2025-11-09T21:00:00+00:00,outbound,447.44,USD,CP0098,PA,p2p,settled,D0031
T002403,A0075,C0075,2025-11-09T23:00:00+00:00,outbound,1177.22,USD,CP0004,MX,wire,failed,D0001
T003415,A0108,C0108,2025-11-09T23:00:00+00:00,inbound,423.56,USD,CP0046,US,ach,settled,D0049
T000946,A0028,C0028,2025-11-09T23:00:00+00:00,inbound,761.62,USD,CP0075,MX,payout,settled,D0017
T002422,A0075,C0075,2025-11-10T01:00:00+00:00,outbound,692.34,CAD,CP0131,US,ach,settled,D0006
T001354,A0041,C0041,2025-11-10T02:00:00+00:00,inbound,2439.84,USD,CP0101,US,wire,settled,D0022
T001554,A0046,C0046,2025-11-10T06:00:00+00:00,inbound,891.84,CAD,CP0135,GB,wire,settled,D0003
T002113,A0065,C0065,2025-11-10T08:00:00+00:00,outbound,1482.26,USD,CP0017,US,ach,settled,D0033
T003062,A0097,C0097,2025-11-10T09:00:00+00:00,inbound,1078.67,USD,CP0129,CA,card,settled,D0022
T002358,A0074,C0074,2025-11-10T10:00:00+00:00,inbound,345.42,USD,CP0145,US,ach,settled,D0052
T003246,A0103,C0103,2025-11-10T12:00:00+00:00,outbound,272.09,USD,CP0136,GB,ach,settled,D0034
T002345,A0073,C0073,2025-11-10T13:00:00+00:00,outbound,667.11,USD,CP0019,US,card,settled,D0053
T000811,A0024,C0024,2025-11-10T15:00:00+00:00,inbound,1247.01,USD,CP0004,CA,ach,settled,D0022
T001175,A0035,C0035,2025-11-10T16:00:00+00:00,inbound,1337.68,GBP,CP0052,US,ach,settled,D0001
T000515,A0015,C0015,2025-11-10T16:00:00+00:00,outbound,1325.1,USD,CP0082,PA,payout,settled,D0008
T003323,A0106,C0106,2025-11-10T18:00:00+00:00,inbound,975.94,USD,CP0055,BR,p2p,reversed,D0053
T000609,A0018,C0018,2025-11-10T19:00:00+00:00,inbound,1086.37,USD,CP0073,MX,ach,settled,D0007
T000968,A0029,C0029,2025-11-10T21:00:00+00:00,outbound,390.55,USD,CP0075,CA,p2p,settled,D0046
T000559,A0016,C0016,2025-11-10T23:00:00+00:00,outbound,614.92,USD,CP0089,US,card,settled,D0020
T001991,A0061,C0061,2025-11-11T00:00:00+00:00,inbound,1568.29,USD,CP0090,US,ach,settled,D0034
T001420,A0042,C0042,2025-11-11T00:00:00+00:00,outbound,1485.18,GBP,CP0062,PA,wire,failed,D0048
T002814,A0090,C0090,2025-11-11T01:00:00+00:00,inbound,675.9,USD,CP0042,GB,payout,settled,D0042
T003721,A0117,C0117,2025-11-11T03:00:00+00:00,outbound,409.41,USD,CP0094,US,card,settled,D0033
T003674,A0116,C0116,2025-11-11T03:00:00+00:00,outbound,1434.3,USD,CP0147,BR,payout,pending,D0042
T002950,A0093,C0093,2025-11-11T04:00:00+00:00,inbound,559.37,USD,CP0104,US,ach,settled,D0054
T002838,A0090,C0090,2025-11-11T04:00:00+00:00,outbound,1538.73,USD,CP-HIGH-RISK-HUB,CA,card,pending,D0054
T000269,A0007,C0007,2025-11-11T05:00:00+00:00,outbound,513.08,USD,CP0046,BR,card,settled,D0036
T003463,A0110,C0110,2025-11-11T05:00:00+00:00,outbound,538.31,USD,CP0035,MX,ach,chargeback,D0029
T002765,A0089,C0089,2025-11-11T06:00:00+00:00,outbound,667.8,USD,CP0034,PA,ach,settled,D0036
T002843,A0090,C0090,2025-11-11T08:00:00+00:00,outbound,2270.62,USD,CP-HIGH-RISK-HUB,US,card,settled,D0036
T002262,A0071,C0071,2025-11-11T09:00:00+00:00,outbound,620.09,USD,CP0024,CA,card,settled,D0006
T001935,A0059,C0059,2025-11-11T10:00:00+00:00,inbound,1156.7,USD,CP0074,CA,ach,failed,D0026
T000090,A0002,C0002,2025-11-11T10:00:00+00:00,inbound,1351.54,USD,CP0058,BR,card,settled,D0004
T002469,A0076,C0076,2025-11-11T11:00:00+00:00,inbound,722.77,USD,CP0020,US,card,settled,D0017
T001157,A0035,C0035,2025-11-11T11:00:00+00:00,inbound,1286.93,USD,CP0022,US,card,settled,D0028
T001790,A0054,C0054,2025-11-11T11:00:00+00:00,outbound,521.39,USD,CP0050,US,p2p,settled,D0044
T003662,A0115,C0115,2025-11-11T11:00:00+00:00,outbound,1033.86,GBP,CP0121,MX,card,settled,D0003
T000504,A0014,C0014,2025-11-11T12:00:00+00:00,outbound,1512.19,USD,CP0087,MX,ach,pending,D0009
T001929,A0059,C0059,2025-11-11T16:00:00+00:00,inbound,999.87,USD,CP0123,CA,ach,settled,D0016
T002388,A0074,C0074,2025-11-11T16:00:00+00:00,outbound,372.24,USD,CP0003,MX,wire,pending,D0037
T003003,A0095,C0095,2025-11-11T17:00:00+00:00,inbound,489.36,USD,CP0069,BR,p2p,settled,D0010
T002688,A0086,C0086,2025-11-11T17:00:00+00:00,outbound,1060.94,USD,CP0078,US,card,settled,D0009
T000044,A0001,C0001,2025-11-11T17:00:00+00:00,inbound,1601.36,USD,CP0140,US,ach,settled,D0051
T002754,A0089,C0089,2025-11-11T19:00:00+00:00,outbound,733.82,USD,CP0076,PA,card,settled,D0028
T001027,A0031,C0031,2025-11-11T22:00:00+00:00,inbound,551.78,USD,CP0063,PA,wire,settled,D0038
T003307,A0106,C0106,2025-11-11T22:00:00+00:00,outbound,1003.05,USD,CP0069,GB,p2p,reversed,D0007
T000728,A0021,C0021,2025-11-12T00:00:00+00:00,outbound,718.42,USD,CP0081,US,card,pending,D0014
T002578,A0081,C0081,2025-11-12T00:00:00+00:00,inbound,221.89,USD,CP0098,GB,card,settled,D0035
T002787,A0089,C0089,2025-11-12T00:00:00+00:00,outbound,794.45,USD,CP0031,US,p2p,settled,D0015
T003573,A0112,C0112,2025-11-12T00:00:00+00:00,outbound,1623.63,USD,CP0135,PA,wire,settled,D0019
T003432,A0109,C0109,2025-11-12T01:00:00+00:00,inbound,998.98,USD,CP0070,CA,card,settled,D0017
T003077,A0098,C0098,2025-11-12T03:00:00+00:00,inbound,2336.1,USD,CP0113,US,card,settled,D0009
T000455,A0013,C0013,2025-11-12T04:00:00+00:00,inbound,766.83,USD,CP0061,GB,card,settled,D0039
T002546,A0079,C0079,2025-11-12T04:00:00+00:00,outbound,903.09,GBP,CP0076,GB,payout,settled,D0019
T002079,A0064,C0064,2025-11-12T05:00:00+00:00,inbound,970.82,USD,CP0040,US,card,settled,D0047
T001562,A0046,C0046,2025-11-12T05:00:00+00:00,outbound,698.27,CAD,CP0078,GB,card,settled,D0022
T003479,A0110,C0110,2025-11-12T05:00:00+00:00,outbound,287.16,USD,CP0014,US,ach,pending,D0035
T001887,A0057,C0057,2025-11-12T06:00:00+00:00,inbound,823.74,USD,CP0108,US,card,reversed,D0030
T003717,A0117,C0117,2025-11-12T06:00:00+00:00,inbound,2524.61,USD,CP0018,US,ach,settled,D0006
T000674,A0020,C0020,2025-11-12T07:00:00+00:00,inbound,1674.68,USD,CP0117,US,card,settled,D0054
T001310,A0040,C0040,2025-11-12T09:00:00+00:00,outbound,333.78,USD,CP0137,US,ach,settled,D0043
T000281,A0008,C0008,2025-11-12T09:00:00+00:00,inbound,1114.24,USD,CP0065,US,card,settled,D0047
T000372,A0011,C0011,2025-11-12T10:00:00+00:00,outbound,1835.26,USD,CP0069,US,p2p,settled,D0018
T001858,A0056,C0056,2025-11-12T10:00:00+00:00,inbound,1165.32,USD,CP0092,BR,ach,settled,D0007
T003567,A0112,C0112,2025-11-12T12:00:00+00:00,outbound,352.95,USD,CP0058,MX,p2p,settled,D0039
T000396,A0012,C0012,2025-11-12T12:00:00+00:00,outbound,1142.53,USD,CP0072,US,ach,settled,D0053
T003742,A0118,C0118,2025-11-12T13:00:00+00:00,outbound,292.1,USD,CP0028,MX,card,settled,D0023
T000846,A0025,C0025,2025-11-12T13:00:00+00:00,inbound,166.64,USD,CP0143,US,wire,settled,D0023
T002158,A0066,C0066,2025-11-12T14:00:00+00:00,outbound,275.77,CAD,CP0061,CA,card,settled,D0018
T001842,A0056,C0056,2025-11-12T15:00:00+00:00,inbound,1201.68,CAD,CP0132,MX,card,settled,D0039
T003365,A0107,C0107,2025-11-12T17:00:00+00:00,inbound,1937.75,USD,CP0087,US,card,settled,D0016
T002901,A0092,C0092,2025-11-12T17:00:00+00:00,outbound,733.67,GBP,CP0104,MX,card,settled,D0009
T001556,A0046,C0046,2025-11-12T18:00:00+00:00,inbound,1678.33,USD,CP0133,US,card,settled,D0047
T000546,A0016,C0016,2025-11-12T19:00:00+00:00,outbound,915.55,USD,CP0111,US,ach,settled,D0035
T001972,A0060,C0060,2025-11-12T20:00:00+00:00,outbound,1391.56,USD,CP0006,CA,ach,settled,D0016
T000956,A0029,C0029,2025-11-12T20:00:00+00:00,inbound,359.08,USD,CP0007,US,card,settled,D0010
T003004,A0095,C0095,2025-11-12T21:00:00+00:00,inbound,1293.76,USD,CP0146,PA,card,refund,D0013
T000041,A0001,C0001,2025-11-12T22:00:00+00:00,inbound,801.95,USD,CP0010,BR,ach,settled,D0044
T002123,A0065,C0065,2025-11-12T22:00:00+00:00,outbound,621.99,USD,CP0120,US,card,failed,D0032
T003559,A0112,C0112,2025-11-12T22:00:00+00:00,inbound,2005.33,USD,CP0097,US,card,settled,D0018
T002198,A0068,C0068,2025-11-13T00:00:00+00:00,inbound,581.14,USD,CP0112,PA,p2p,settled,D0029
T001039,A0031,C0031,2025-11-13T01:00:00+00:00,outbound,2293.06,USD,CP0059,PA,card,reversed,D0006
T002163,A0066,C0066,2025-11-13T01:00:00+00:00,outbound,1109.66,USD,CP0142,US,payout,settled,D0051
T001426,A0042,C0042,2025-11-13T02:00:00+00:00,inbound,857.68,USD,CP0058,MX,ach,settled,D0009
T002018,A0063,C0063,2025-11-13T02:00:00+00:00,inbound,2814.77,USD,CP0045,US,card,settled,D0017
T001278,A0038,C0038,2025-11-13T06:00:00+00:00,outbound,788.96,USD,CP0072,CA,card,settled,D0013
T002265,A0071,C0071,2025-11-13T06:00:00+00:00,outbound,894.84,USD,CP0143,CA,p2p,failed,D0023
T000001,A0001,C0001,2025-11-13T07:00:00+00:00,outbound,673.32,USD,CP0126,MX,p2p,settled,D0034
T002835,A0090,C0090,2025-11-13T08:00:00+00:00,inbound,852.21,USD,CP0100,BR,wire,settled,D0014
T000114,A0003,C0003,2025-11-13T08:00:00+00:00,inbound,842.39,USD,CP0042,US,card,settled,D0018
T000506,A0014,C0014,2025-11-13T12:00:00+00:00,outbound,1223.07,USD,CP0025,US,payout,pending,D0041
T003613,A0114,C0114,2025-11-13T12:00:00+00:00,inbound,2414.63,USD,CP0082,BR,p2p,settled,D0004
T003119,A0099,C0099,2025-11-13T12:00:00+00:00,outbound,189.69,USD,CP0019,US,card,settled,D0029
T003621,A0114,C0114,2025-11-13T13:00:00+00:00,inbound,869.17,USD,CP0128,US,wire,settled,D0039
T001990,A0061,C0061,2025-11-13T13:00:00+00:00,outbound,2824.25,CAD,CP0078,GB,payout,settled,D0037
T001614,A0048,C0048,2025-11-13T14:00:00+00:00,inbound,914.39,USD,CP0090,US,payout,settled,D0012
T003372,A0108,C0108,2025-11-13T15:00:00+00:00,outbound,1027.81,USD,CP0119,US,card,settled,D0021
T001295,A0039,C0039,2025-11-13T15:00:00+00:00,inbound,820.18,USD,CP0132,US,card,failed,D0011
T003725,A0117,C0117,2025-11-13T16:00:00+00:00,inbound,847.16,USD,CP0088,PA,wire,settled,D0037
T000928,A0028,C0028,2025-11-13T16:00:00+00:00,inbound,1749.96,GBP,CP0025,US,ach,settled,D0054
T002592,A0082,C0082,2025-11-13T17:00:00+00:00,inbound,1104.03,USD,CP0141,GB,card,chargeback,D0005
T002175,A0067,C0067,2025-11-13T18:00:00+00:00,inbound,1436.48,USD,CP0108,US,ach,pending,D0035
T001305,A0039,C0039,2025-11-13T19:00:00+00:00,inbound,824.77,USD,CP0045,PA,p2p,settled,D0050
T001356,A0041,C0041,2025-11-13T19:00:00+00:00,outbound,870.36,USD,CP0118,US,card,refund,D0008
T002565,A0080,C0080,2025-11-13T19:00:00+00:00,outbound,436.94,GBP,CP0138,PA,p2p,settled,D0044
T003057,A0097,C0097,2025-11-13T19:00:00+00:00,inbound,1576.35,USD,CP0007,US,card,settled,D0043
T002063,A0063,C0063,2025-11-13T20:00:00+00:00,outbound,295.15,USD,CP0142,GB,card,settled,D0016
T001601,A0048,C0048,2025-11-13T23:00:00+00:00,outbound,1550.12,USD,CP0051,US,p2p,settled,D0049
T001604,A0048,C0048,2025-11-13T23:00:00+00:00,inbound,374.11,USD,CP0133,MX,p2p,settled,D0009
T000533,A0015,C0015,2025-11-13T23:00:00+00:00,outbound,1366.94,USD,CP0125,US,p2p,settled,D0026
T003522,A0111,C0111,2025-11-14T00:00:00+00:00,outbound,999.16,USD,CP0061,GB,card,settled,D0045
T002122,A0065,C0065,2025-11-14T01:00:00+00:00,inbound,2079.82,GBP,CP0136,CA,ach,settled,D0029
T002233,A0069,C0069,2025-11-14T03:00:00+00:00,inbound,1245.06,USD,CP0074,US,card,settled,D0053
T000965,A0029,C0029,2025-11-14T03:00:00+00:00,outbound,260.78,USD,CP0124,US,card,settled,D0052
T001294,A0039,C0039,2025-11-14T05:00:00+00:00,inbound,930.98,USD,CP0006,CA,ach,failed,D0045
T000453,A0013,C0013,2025-11-14T07:00:00+00:00,inbound,3432.95,USD,CP0061,US,card,settled,D0027
T003713,A0117,C0117,2025-11-14T08:00:00+00:00,outbound,204.48,USD,CP0062,MX,ach,settled,D0008
T001007,A0030,C0030,2025-11-14T09:00:00+00:00,inbound,884.99,CAD,CP0116,PA,card,settled,D0050
T002994,A0094,C0094,2025-11-14T10:00:00+00:00,outbound,563.23,USD,CP0049,US,card,settled,D0006
T001660,A0049,C0049,2025-11-14T13:00:00+00:00,outbound,806.71,USD,CP0109,PA,card,settled,D0024
T003598,A0113,C0113,2025-11-14T16:00:00+00:00,inbound,1370.06,USD,CP0069,US,card,chargeback,D0023
T000818,A0024,C0024,2025-11-14T16:00:00+00:00,outbound,168.35,USD,CP0109,US,card,reversed,D0015
T001020,A0031,C0031,2025-11-14T17:00:00+00:00,inbound,170.76,USD,CP0085,US,wire,settled,D0044
T001073,A0032,C0032,2025-11-14T17:00:00+00:00,outbound,1548.45,USD,CP0033,GB,wire,settled,D0015
T003730,A0117,C0117,2025-11-14T18:00:00+00:00,outbound,3655.13,USD,CP0120,BR,card,settled,D0037
T001959,A0060,C0060,2025-11-14T18:00:00+00:00,inbound,1462.54,USD,CP0031,CA,p2p,settled,D0048
T002708,A0087,C0087,2025-11-14T19:00:00+00:00,outbound,694.52,USD,CP0072,US,card,settled,D0040
T000189,A0005,C0005,2025-11-14T19:00:00+00:00,inbound,1999.13,USD,CP0028,BR,wire,settled,D0024
T001520,A0045,C0045,2025-11-14T20:00:00+00:00,outbound,564.52,USD,CP0071,US,card,settled,D0023
T001464,A0044,C0044,2025-11-14T21:00:00+00:00,inbound,2815.04,USD,CP0123,GB,card,settled,D0035
T000193,A0005,C0005,2025-11-14T21:00:00+00:00,inbound,605.72,USD,CP0035,US,ach,settled,D0017
T003545,A0112,C0112,2025-11-14T22:00:00+00:00,outbound,623.81,USD,CP0101,US,card,settled,D0003
T001181,A0035,C0035,2025-11-14T22:00:00+00:00,outbound,749.7,USD,CP0032,US,p2p,settled,D0049
T003175,A0101,C0101,2025-11-14T22:00:00+00:00,inbound,851.46,USD,CP0002,US,wire,settled,D0053
T003046,A0097,C0097,2025-11-14T22:00:00+00:00,inbound,769.62,USD,CP0010,CA,card,settled,D0037
T001466,A0044,C0044,2025-11-14T22:00:00+00:00,inbound,466.5,USD,CP0120,US,ach,settled,D0024
T002314,A0072,C0072,2025-11-14T23:00:00+00:00,inbound,984.38,USD,CP0046,BR,card,settled,D0052
T000222,A0005,C0005,2025-11-15T00:00:00+00:00,outbound,518.43,USD,CP0068,GB,card,settled,D0036
T001863,A0056,C0056,2025-11-15T01:00:00+00:00,outbound,5892.57,CAD,CP0083,MX,card,pending,D0047
T002477,A0077,C0077,2025-11-15T03:00:00+00:00,inbound,2699.5,USD,CP0040,BR,wire,settled,D0021
T000827,A0024,C0024,2025-11-15T03:00:00+00:00,outbound,1141.03,USD,CP0105,US,wire,settled,D0035
T002376,A0074,C0074,2025-11-15T04:00:00+00:00,inbound,146.14,USD,CP0072,US,card,settled,D0053
T003811,A0120,C0120,2025-11-15T06:00:00+00:00,inbound,1749.39,USD,CP0056,US,ach,settled,D0022
T000829,A0024,C0024,2025-11-15T09:00:00+00:00,outbound,1258.62,USD,CP0036,US,wire,settled,D0028
T003637,A0114,C0114,2025-11-15T10:00:00+00:00,inbound,643.62,USD,CP0126,CA,p2p,settled,D0037
T000283,A0008,C0008,2025-11-15T10:00:00+00:00,inbound,1505.23,USD,CP0050,CA,ach,settled,D0007
T000594,A0018,C0018,2025-11-15T11:00:00+00:00,inbound,1155.46,CAD,CP0035,US,ach,failed,D0032
T001137,A0034,C0034,2025-11-15T12:00:00+00:00,outbound,2085.34,USD,CP0072,MX,p2p,settled,D0019
T003127,A0099,C0099,2025-11-15T13:00:00+00:00,outbound,347.0,USD,CP0148,CA,card,settled,D0003
T001120,A0034,C0034,2025-11-15T14:00:00+00:00,inbound,2135.12,CAD,CP0102,US,payout,reversed,D0005
T001033,A0031,C0031,2025-11-15T15:00:00+00:00,outbound,302.45,CAD,CP0066,US,wire,settled,D0033
T000089,A0002,C0002,2025-11-15T15:00:00+00:00,inbound,1608.16,USD,CP0103,CA,card,pending,D0004
T000159,A0004,C0004,2025-11-15T15:00:00+00:00,outbound,1531.17,USD,CP0092,US,payout,settled,D0035
T001346,A0041,C0041,2025-11-15T16:00:00+00:00,inbound,569.64,USD,CP0039,US,ach,settled,D0054
T000862,A0026,C0026,2025-11-15T17:00:00+00:00,outbound,2263.86,USD,CP0124,GB,card,settled,D0021
T002587,A0081,C0081,2025-11-15T18:00:00+00:00,inbound,908.2,USD,CP0142,CA,payout,chargeback,D0012
T003029,A0096,C0096,2025-11-15T22:00:00+00:00,outbound,1079.31,USD,CP0079,CA,card,settled,D0049
T001693,A0051,C0051,2025-11-15T23:00:00+00:00,outbound,2761.15,USD,CP0020,MX,card,settled,D0044
T001380,A0041,C0041,2025-11-16T01:00:00+00:00,outbound,163.73,USD,CP0020,US,card,settled,D0050
T002886,A0092,C0092,2025-11-16T03:00:00+00:00,inbound,652.43,USD,CP0011,CA,p2p,settled,D0026
T001485,A0044,C0044,2025-11-16T03:00:00+00:00,outbound,880.72,USD,CP0094,CA,p2p,settled,D0011
T003497,A0110,C0110,2025-11-16T05:00:00+00:00,outbound,411.48,GBP,CP0098,CA,ach,pending,D0015
T002131,A0065,C0065,2025-11-16T06:00:00+00:00,outbound,386.54,USD,CP0018,MX,card,settled,D0021
T002822,A0090,C0090,2025-11-16T06:00:00+00:00,inbound,1474.42,USD,CP0053,US,card,settled,D0013
T002496,A0077,C0077,2025-11-16T07:00:00+00:00,inbound,1466.11,USD,CP0089,US,payout,settled,D0009
T000345,A0011,C0011,2025-11-16T11:00:00+00:00,outbound,421.36,USD,CP0110,US,ach,pending,D0025
T000231,A0006,C0006,2025-11-16T13:00:00+00:00,inbound,1298.26,GBP,CP0085,MX,payout,failed,D0009
T002719,A0087,C0087,2025-11-16T13:00:00+00:00,outbound,736.88,USD,CP0079,US,wire,settled,D0012
T001003,A0030,C0030,2025-11-16T17:00:00+00:00,outbound,1878.37,USD,CP0124,MX,p2p,settled,D0039
T003162,A0100,C0100,2025-11-16T17:00:00+00:00,outbound,1892.24,CAD,CP0060,MX,ach,settled,D0025
T001308,A0040,C0040,2025-11-16T17:00:00+00:00,outbound,2006.22,USD,CP0149,BR,card,settled,D0022
T000186,A0005,C0005,2025-11-16T18:00:00+00:00,outbound,1153.21,USD,CP0016,US,wire,settled,D0039
T001596,A0048,C0048,2025-11-16T18:00:00+00:00,outbound,1279.8,USD,CP0118,US,p2p,settled,D0011
T000776,A0023,C0023,2025-11-16T21:00:00+00:00,inbound,1284.22,USD,CP0014,CA,p2p,settled,D0018
T000483,A0014,C0014,2025-11-16T21:00:00+00:00,outbound,150.83,USD,CP0123,MX,card,settled,D0008
T001597,A0048,C0048,2025-11-17T00:00:00+00:00,outbound,876.08,USD,CP0099,MX,card,settled,D0025
T003766,A0119,C0119,2025-11-17T00:00:00+00:00,inbound,799.99,USD,CP0035,US,ach,settled,D0025
T003203,A0102,C0102,2025-11-17T02:00:00+00:00,outbound,1355.52,USD,CP0085,PA,payout,settled,D0052
T001361,A0041,C0041,2025-11-17T02:00:00+00:00,inbound,9198.25,USD,CP0110,GB,p2p,settled,D0051
T000703,A0021,C0021,2025-11-17T03:00:00+00:00,outbound,993.4,GBP,CP0004,MX,card,failed,D0037
T002202,A0068,C0068,2025-11-17T06:00:00+00:00,outbound,784.93,USD,CP0069,US,ach,settled,D0054
T003627,A0114,C0114,2025-11-17T06:00:00+00:00,outbound,745.66,USD,CP0091,US,card,reversed,D0003
T000637,A0019,C0019,2025-11-17T06:00:00+00:00,inbound,155.95,USD,CP0093,US,card,settled,D0045
T002300,A0072,C0072,2025-11-17T07:00:00+00:00,inbound,835.42,USD,CP0080,US,card,settled,D0046
T001806,A0054,C0054,2025-11-17T10:00:00+00:00,inbound,720.51,USD,CP0110,US,card,settled,D0037
T002784,A0089,C0089,2025-11-17T10:00:00+00:00,inbound,3117.25,USD,CP0096,CA,wire,reversed,D0015
T000534,A0015,C0015,2025-11-17T12:00:00+00:00,outbound,659.41,USD,CP0055,US,ach,settled,D0029
T001363,A0041,C0041,2025-11-17T14:00:00+00:00,inbound,1189.27,USD,CP0131,CA,payout,settled,D0010
T000058,A0001,C0001,2025-11-17T18:00:00+00:00,outbound,4018.21,USD,CP0116,BR,card,settled,D0031
T002111,A0065,C0065,2025-11-17T19:00:00+00:00,inbound,11518.52,USD,CP0063,CA,card,settled,D0034
T000280,A0008,C0008,2025-11-17T19:00:00+00:00,outbound,2015.93,USD,CP0097,MX,card,settled,D0015
T002053,A0063,C0063,2025-11-17T20:00:00+00:00,outbound,219.4,USD,CP0060,US,card,settled,D0001
T002891,A0092,C0092,2025-11-17T20:00:00+00:00,inbound,565.68,GBP,CP0147,US,card,settled,D0032
T003626,A0114,C0114,2025-11-17T21:00:00+00:00,inbound,1057.65,USD,CP0058,GB,wire,settled,D0013
T001166,A0035,C0035,2025-11-17T23:00:00+00:00,outbound,1438.56,USD,CP0110,MX,ach,settled,D0043
T001953,A0060,C0060,2025-11-18T01:00:00+00:00,outbound,234.59,USD,CP0018,US,ach,settled,D0003
T002490,A0077,C0077,2025-11-18T02:00:00+00:00,inbound,3566.26,USD,CP0060,PA,card,settled,D0050
T001478,A0044,C0044,2025-11-18T02:00:00+00:00,outbound,1467.67,CAD,CP0030,GB,ach,chargeback,D0016
T001024,A0031,C0031,2025-11-18T03:00:00+00:00,inbound,1056.47,USD,CP0020,PA,ach,settled,D0052
T001828,A0055,C0055,2025-11-18T05:00:00+00:00,outbound,328.1,USD,CP0144,US,card,settled,D0024
T002394,A0074,C0074,2025-11-18T07:00:00+00:00,inbound,2101.73,USD,CP0033,US,card,settled,D0007
T000699,A0020,C0020,2025-11-18T10:00:00+00:00,outbound,3158.51,USD,CP0110,MX,p2p,settled,D0052
T000622,A0019,C0019,2025-11-18T11:00:00+00:00,inbound,923.81,USD,CP0066,BR,ach,settled,D0053
T003476,A0110,C0110,2025-11-18T11:00:00+00:00,outbound,113.6,USD,CP0077,PA,card,settled,D0048
T003555,A0112,C0112,2025-11-18T14:00:00+00:00,inbound,806.55,USD,CP0037,US,ach,settled,D0025
T000475,A0013,C0013,2025-11-18T14:00:00+00:00,outbound,1338.92,USD,CP0029,US,payout,settled,D0003
T002763,A0089,C0089,2025-11-18T15:00:00+00:00,inbound,677.99,USD,CP0084,US,payout,settled,D0015
T003788,A0119,C0119,2025-11-18T15:00:00+00:00,outbound,2129.89,USD,CP0137,PA,ach,settled,D0033
T001127,A0034,C0034,2025-11-18T16:00:00+00:00,inbound,1696.42,USD,CP0010,US,payout,settled,D0040
T000866,A0026,C0026,2025-11-18T16:00:00+00:00,outbound,175.53,USD,CP0097,CA,card,failed,D0020
T002379,A0074,C0074,2025-11-18T17:00:00+00:00,outbound,1454.35,USD,CP0064,US,wire,settled,D0045
T003200,A0102,C0102,2025-11-18T17:00:00+00:00,outbound,945.86,USD,CP0133,MX,ach,settled,D0024
T001633,A0048,C0048,2025-11-18T17:00:00+00:00,outbound,1553.34,USD,CP0031,MX,ach,settled,D0016
T002873,A0091,C0091,2025-11-18T19:00:00+00:00,outbound,2658.11,USD,CP0052,US,ach,settled,D0009
T000551,A0016,C0016,2025-11-18T20:00:00+00:00,inbound,1731.98,GBP,CP0132,US,ach,settled,D0053
T003689,A0116,C0116,2025-11-18T21:00:00+00:00,inbound,1102.12,USD,CP0113,GB,ach,failed,D0034
T000938,A0028,C0028,2025-11-18T22:00:00+00:00,outbound,2642.35,GBP,CP0147,US,card,settled,D0043
T001545,A0046,C0046,2025-11-18T23:00:00+00:00,outbound,1954.36,USD,CP0139,MX,card,settled,D0012
T000942,A0028,C0028,2025-11-18T23:00:00+00:00,outbound,385.13,CAD,CP0057,US,payout,reversed,D0050
T001915,A0058,C0058,2025-11-19T00:00:00+00:00,outbound,1747.21,USD,CP0018,BR,card,settled,D0050
T001903,A0058,C0058,2025-11-19T00:00:00+00:00,outbound,300.42,USD,CP0054,US,payout,reversed,D0021
T001891,A0057,C0057,2025-11-19T03:00:00+00:00,inbound,1455.77,USD,CP0031,US,payout,settled,D0048
T003373,A0108,C0108,2025-11-19T05:00:00+00:00,outbound,2580.39,USD,CP0024,MX,p2p,pending,D0012
T001608,A0048,C0048,2025-11-19T05:00:00+00:00,inbound,1045.79,GBP,CP0078,PA,ach,settled,D0036
T002367,A0074,C0074,2025-11-19T05:00:00+00:00,inbound,1123.87,USD,CP0128,GB,ach,pending,D0044
T002734,A0088,C0088,2025-11-19T06:00:00+00:00,inbound,3231.62,USD,CP0044,CA,payout,settled,D0029
T002975,A0094,C0094,2025-11-19T08:00:00+00:00,outbound,1277.56,USD,CP0128,US,wire,settled,D0022
T002900,A0092,C0092,2025-11-19T10:00:00+00:00,inbound,4786.29,CAD,CP0144,GB,card,settled,D0019
T001978,A0061,C0061,2025-11-19T11:00:00+00:00,outbound,879.0,USD,CP0093,US,wire,settled,D0024
T003312,A0106,C0106,2025-11-19T12:00:00+00:00,inbound,2700.7,USD,CP0101,US,card,settled,D0014
T000702,A0021,C0021,2025-11-19T12:00:00+00:00,outbound,866.76,USD,CP0075,MX,card,settled,D0022
T002423,A0075,C0075,2025-11-19T16:00:00+00:00,outbound,923.93,USD,CP0062,US,ach,settled,D0039
T003588,A0113,C0113,2025-11-19T17:00:00+00:00,outbound,274.53,USD,CP0111,CA,p2p,settled,D0030
T002366,A0074,C0074,2025-11-19T19:00:00+00:00,outbound,468.69,USD,CP0003,PA,ach,chargeback,D0022
T002464,A0076,C0076,2025-11-19T21:00:00+00:00,inbound,290.94,CAD,CP0035,MX,card,settled,D0041
T000762,A0022,C0022,2025-11-19T22:00:00+00:00,inbound,1620.13,USD,CP0066,US,p2p,refund,D0014
